date,bullish_prob,bearish_prob,net_prob,mean_drift
2024-01-19,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.40395618285324036
2024-01-20,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.4252312663352586
2024-01-21,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.4538075305875265
2024-01-22,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.3856937685194808
2024-01-23,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.7279423645388453
2024-01-24,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.33982957595813207
2024-01-25,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6997361548269119
2024-01-26,0.5,0.5,0.0,-0.7487292047080132
2024-01-27,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.7604427847505981
2024-01-28,0.5,0.5,0.0,-0.7906408101450791
2024-01-29,0.5,0.5,0.0,-0.6736402886261246
2024-01-30,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.7690432337593158
2024-01-31,0.5,0.5,0.0,-0.6525219658226185
2024-02-01,0.5,0.5,0.0,-0.6082296083675812
2024-02-02,0.5,0.5,0.0,-0.5402382103674377
2024-02-03,0.5,0.5,0.0,-0.48848817363250063
2024-02-04,0.5,0.5,0.0,-0.4306201402020046
2024-02-05,0.5,0.5,0.0,-0.4500437911251384
2024-02-06,0.5,0.5,0.0,-0.4697888548592033
2024-02-07,0.5,0.5,0.0,-0.5101080175533722
2024-02-08,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6852546678034225
2024-02-09,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.7630851152105661
2024-02-10,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.7164655630067038
2024-02-11,0.5,0.5,0.0,-0.6285866566441692
2024-02-12,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.8197281457220905
2024-02-13,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.1004292703516931
2024-02-14,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.9711201166407015
2024-02-15,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.192189003426004
2024-02-16,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.1740385277256589
2024-02-17,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.3154674109397557
