id,n_predict,run_date,prediction,metric,signal,accuracy,avg_abs_accuracy,fetch_date
545.0,30,2023-06-09T00:00:00.000,56.068,-0.932,-1,0.783,0.94,2023-06-09
997.0,30,2023-06-09T00:00:00.000,56.151,-0.849,-1,0.69,0.916,2023-06-09
461.0,60,2023-06-09T00:00:00.000,56.067,-0.933,-1,0.675,0.923,2023-06-09
544.0,60,2023-06-09T00:00:00.000,59.644,2.644,1,0.699,0.9,2023-06-09
543.0,90,2023-06-09T00:00:00.000,55.206,-1.794,-1,0.681,0.866,2023-06-09
990.0,180,2023-06-09T00:00:00.000,52.358,-4.642,-1,0.639,0.745,2023-06-09
991.0,180,2023-06-09T00:00:00.000,59.19,2.19,1,0.691,0.752,2023-06-09
541.0,270,2023-06-09T00:00:00.000,59.757,2.757,1,0.684,0.733,2023-06-09
1315.0,360,2023-06-09T00:00:00.000,61.23,4.23,1,0.562,0.647,2023-06-09
1312.0,450,2023-06-09T00:00:00.000,63.573,6.573,1,0.769,0.653,2023-06-09
1313.0,450,2023-06-09T00:00:00.000,59.017,2.017,1,0.757,0.65,2023-06-09
545.0,30,2023-06-16T00:00:00.000,60.305,0.305,1,0.784,0.94,2023-06-16
997.0,30,2023-06-16T00:00:00.000,59.099,-0.901,-1,0.689,0.916,2023-06-16
461.0,60,2023-06-16T00:00:00.000,57.306,0.306,1,0.665,0.922,2023-06-16
544.0,60,2023-06-16T00:00:00.000,63.787,3.787,1,0.701,0.901,2023-06-16
543.0,90,2023-06-16T00:00:00.000,57.324,-2.676,-1,0.679,0.867,2023-06-16
990.0,180,2023-06-16T00:00:00.000,55.671,-4.329,-1,0.635,0.744,2023-06-16
991.0,180,2023-06-16T00:00:00.000,63.0,3.0,1,0.687,0.752,2023-06-16
541.0,270,2023-06-16T00:00:00.000,64.289,4.289,1,0.676,0.73,2023-06-16
1315.0,360,2023-06-16T00:00:00.000,65.322,5.322,1,0.558,0.644,2023-06-16
1312.0,450,2023-06-16T00:00:00.000,65.162,5.162,1,0.762,0.651,2023-06-16
1313.0,450,2023-06-16T00:00:00.000,62.695,2.695,1,0.75,0.648,2023-06-16
545.0,30,2023-06-23T00:00:00.000,60.039,0.039,1,0.784,0.94,2023-06-23
997.0,30,2023-06-23T00:00:00.000,59.395,-0.605,-1,0.685,0.916,2023-06-23
461.0,60,2023-06-23T00:00:00.000,59.253,-0.747,-1,0.655,0.922,2023-06-23
544.0,60,2023-06-23T00:00:00.000,60.022,0.022,1,0.704,0.901,2023-06-23
543.0,90,2023-06-23T00:00:00.000,55.865,-4.135,-1,0.674,0.867,2023-06-23
990.0,180,2023-06-23T00:00:00.000,55.406,-4.594,-1,0.631,0.743,2023-06-23
991.0,180,2023-06-23T00:00:00.000,63.006,3.006,1,0.682,0.751,2023-06-23
541.0,270,2023-06-23T00:00:00.000,61.343,1.343,1,0.669,0.727,2023-06-23
1315.0,360,2023-06-23T00:00:00.000,64.728,4.728,1,0.553,0.642,2023-06-23
1312.0,450,2023-06-23T00:00:00.000,59.591,-0.409,-1,0.756,0.649,2023-06-23
1313.0,450,2023-06-23T00:00:00.000,63.552,3.552,1,0.744,0.646,2023-06-23
545.0,30,2023-06-30T00:00:00.000,63.151,0.151,1,0.778,0.94,2023-06-30
997.0,30,2023-06-30T00:00:00.000,61.467,-1.533,-1,0.681,0.916,2023-06-30
461.0,60,2023-06-30T00:00:00.000,66.879,3.879,1,0.645,0.922,2023-06-30
544.0,60,2023-06-30T00:00:00.000,62.076,-0.924,-1,0.706,0.902,2023-06-30
543.0,90,2023-06-30T00:00:00.000,58.949,-4.051,-1,0.671,0.867,2023-06-30
990.0,180,2023-06-30T00:00:00.000,57.599,-5.401,-1,0.627,0.743,2023-06-30
991.0,180,2023-06-30T00:00:00.000,65.119,2.119,1,0.678,0.752,2023-06-30
541.0,270,2023-06-30T00:00:00.000,65.093,2.093,1,0.661,0.725,2023-06-30
1315.0,360,2023-06-30T00:00:00.000,71.086,8.086,1,0.549,0.64,2023-06-30
1312.0,450,2023-06-30T00:00:00.000,74.048,11.048,1,0.749,0.648,2023-06-30
1313.0,450,2023-06-30T00:00:00.000,67.342,4.342,1,0.737,0.645,2023-06-30
545.0,30,2023-07-07T00:00:00.000,64.971,1.971,1,0.771,0.94,2023-07-07
997.0,30,2023-07-07T00:00:00.000,61.441,-1.559,-1,0.678,0.916,2023-07-07
461.0,60,2023-07-07T00:00:00.000,66.255,3.255,1,0.636,0.921,2023-07-07
544.0,60,2023-07-07T00:00:00.000,61.402,-1.598,-1,0.709,0.902,2023-07-07
543.0,90,2023-07-07T00:00:00.000,59.41,-3.59,-1,0.669,0.867,2023-07-07
990.0,180,2023-07-07T00:00:00.000,57.483,-5.517,-1,0.623,0.744,2023-07-07
991.0,180,2023-07-07T00:00:00.000,70.193,7.193,1,0.674,0.752,2023-07-07
541.0,270,2023-07-07T00:00:00.000,65.665,2.665,1,0.654,0.723,2023-07-07
1315.0,360,2023-07-07T00:00:00.000,71.286,8.286,1,0.545,0.638,2023-07-07
1312.0,450,2023-07-07T00:00:00.000,74.076,11.076,1,0.743,0.647,2023-07-07
1313.0,450,2023-07-07T00:00:00.000,68.205,5.205,1,0.731,0.644,2023-07-07
545.0,30,2023-07-14T00:00:00.000,66.814,1.814,1,0.765,0.939,2023-07-14
997.0,30,2023-07-14T00:00:00.000,63.935,-1.065,-1,0.674,0.916,2023-07-14
461.0,60,2023-07-14T00:00:00.000,67.444,2.444,1,0.627,0.92,2023-07-14
544.0,60,2023-07-14T00:00:00.000,63.918,-1.082,-1,0.711,0.902,2023-07-14
543.0,90,2023-07-14T00:00:00.000,60.332,-4.668,-1,0.666,0.866,2023-07-14
990.0,180,2023-07-14T00:00:00.000,58.476,-6.524,-1,0.623,0.745,2023-07-14
991.0,180,2023-07-14T00:00:00.000,74.561,9.561,1,0.669,0.753,2023-07-14
541.0,270,2023-07-14T00:00:00.000,67.468,2.468,1,0.647,0.722,2023-07-14
1315.0,360,2023-07-14T00:00:00.000,77.592,12.592,1,0.541,0.637,2023-07-14
1312.0,450,2023-07-14T00:00:00.000,72.735,7.735,1,0.737,0.647,2023-07-14
1313.0,450,2023-07-14T00:00:00.000,69.757,4.757,1,0.725,0.644,2023-07-14
545.0,30,2023-07-21T00:00:00.000,66.509,-1.491,-1,0.759,0.939,2023-07-21
997.0,30,2023-07-21T00:00:00.000,67.825,-0.175,-1,0.67,0.916,2023-07-21
461.0,60,2023-07-21T00:00:00.000,69.969,1.969,1,0.625,0.919,2023-07-21
544.0,60,2023-07-21T00:00:00.000,66.578,-1.422,-1,0.712,0.901,2023-07-21
543.0,90,2023-07-21T00:00:00.000,64.12,-3.88,-1,0.667,0.866,2023-07-21
990.0,180,2023-07-21T00:00:00.000,62.424,-5.576,-1,0.626,0.746,2023-07-21
991.0,180,2023-07-21T00:00:00.000,78.101,10.101,1,0.669,0.754,2023-07-21
541.0,270,2023-07-21T00:00:00.000,70.625,2.625,1,0.64,0.721,2023-07-21
1315.0,360,2023-07-21T00:00:00.000,76.193,8.193,1,0.537,0.635,2023-07-21
1312.0,450,2023-07-21T00:00:00.000,74.531,6.531,1,0.731,0.646,2023-07-21
1313.0,450,2023-07-21T00:00:00.000,74.019,6.019,1,0.719,0.643,2023-07-21
545.0,30,2023-07-28T00:00:00.000,67.628,-0.372,-1,0.757,0.938,2023-07-28
997.0,30,2023-07-28T00:00:00.000,67.368,-0.632,-1,0.666,0.915,2023-07-28
461.0,60,2023-07-28T00:00:00.000,71.442,3.442,1,0.622,0.918,2023-07-28
544.0,60,2023-07-28T00:00:00.000,65.901,-2.099,-1,0.714,0.901,2023-07-28
543.0,90,2023-07-28T00:00:00.000,62.669,-5.331,-1,0.667,0.865,2023-07-28
990.0,180,2023-07-28T00:00:00.000,63.303,-4.697,-1,0.628,0.747,2023-07-28
991.0,180,2023-07-28T00:00:00.000,77.687,9.687,1,0.671,0.755,2023-07-28
541.0,270,2023-07-28T00:00:00.000,71.116,3.116,1,0.634,0.72,2023-07-28
1315.0,360,2023-07-28T00:00:00.000,78.575,10.575,1,0.533,0.635,2023-07-28
1312.0,450,2023-07-28T00:00:00.000,68.809,0.809,1,0.725,0.645,2023-07-28
1313.0,450,2023-07-28T00:00:00.000,75.691,7.691,1,0.713,0.643,2023-07-28
545.0,30,2023-08-04T00:00:00.000,67.264,-0.736,-1,0.753,0.938,2023-08-04
997.0,30,2023-08-04T00:00:00.000,67.577,-0.423,-1,0.663,0.915,2023-08-04
461.0,60,2023-08-04T00:00:00.000,69.557,1.557,1,0.619,0.917,2023-08-04
544.0,60,2023-08-04T00:00:00.000,66.146,-1.854,-1,0.717,0.901,2023-08-04
543.0,90,2023-08-04T00:00:00.000,64.911,-3.089,-1,0.665,0.865,2023-08-04
990.0,180,2023-08-04T00:00:00.000,65.461,-2.539,-1,0.627,0.748,2023-08-04
991.0,180,2023-08-04T00:00:00.000,77.353,9.353,1,0.673,0.756,2023-08-04
541.0,270,2023-08-04T00:00:00.000,67.745,-0.255,-1,0.627,0.72,2023-08-04
1315.0,360,2023-08-04T00:00:00.000,81.118,13.118,1,0.529,0.634,2023-08-04
1312.0,450,2023-08-04T00:00:00.000,69.891,1.891,1,0.719,0.645,2023-08-04
1313.0,450,2023-08-04T00:00:00.000,76.209,8.209,1,0.707,0.642,2023-08-04
545.0,30,2023-08-11T00:00:00.000,68.285,0.285,1,0.751,0.938,2023-08-11
997.0,30,2023-08-11T00:00:00.000,66.877,-1.123,-1,0.659,0.915,2023-08-11
461.0,60,2023-08-11T00:00:00.000,71.615,3.615,1,0.617,0.916,2023-08-11
544.0,60,2023-08-11T00:00:00.000,67.134,-0.866,-1,0.719,0.901,2023-08-11
543.0,90,2023-08-11T00:00:00.000,63.561,-4.439,-1,0.665,0.865,2023-08-11
990.0,180,2023-08-11T00:00:00.000,65.543,-2.457,-1,0.623,0.749,2023-08-11
991.0,180,2023-08-11T00:00:00.000,78.639,10.639,1,0.675,0.757,2023-08-11
541.0,270,2023-08-11T00:00:00.000,70.087,2.087,1,0.621,0.719,2023-08-11
1315.0,360,2023-08-11T00:00:00.000,82.861,14.861,1,0.525,0.633,2023-08-11
1312.0,450,2023-08-11T00:00:00.000,62.624,-5.376,-1,0.713,0.644,2023-08-11
1313.0,450,2023-08-11T00:00:00.000,76.776,8.776,1,0.702,0.641,2023-08-11
545.0,30,2023-08-18T00:00:00.000,73.936,3.936,1,0.748,0.938,2023-08-18
997.0,30,2023-08-18T00:00:00.000,69.632,-0.368,-1,0.656,0.916,2023-08-18
461.0,60,2023-08-18T00:00:00.000,75.636,5.636,1,0.612,0.915,2023-08-18
544.0,60,2023-08-18T00:00:00.000,68.772,-1.228,-1,0.718,0.901,2023-08-18
543.0,90,2023-08-18T00:00:00.000,65.636,-4.364,-1,0.667,0.865,2023-08-18
990.0,180,2023-08-18T00:00:00.000,69.173,-0.827,-1,0.619,0.749,2023-08-18
991.0,180,2023-08-18T00:00:00.000,84.137,14.137,1,0.677,0.758,2023-08-18
541.0,270,2023-08-18T00:00:00.000,67.381,-2.619,-1,0.614,0.719,2023-08-18
1315.0,360,2023-08-18T00:00:00.000,84.497,14.497,1,0.521,0.633,2023-08-18
1312.0,450,2023-08-18T00:00:00.000,78.944,8.944,1,0.707,0.643,2023-08-18
1313.0,450,2023-08-18T00:00:00.000,78.979,8.979,1,0.696,0.641,2023-08-18
545.0,30,2023-08-25T00:00:00.000,71.149,1.149,1,0.745,0.939,2023-08-25
997.0,30,2023-08-25T00:00:00.000,69.174,-0.826,-1,0.652,0.916,2023-08-25
461.0,60,2023-08-25T00:00:00.000,76.718,6.718,1,0.614,0.914,2023-08-25
544.0,60,2023-08-25T00:00:00.000,69.55,-0.45,-1,0.712,0.9,2023-08-25
543.0,90,2023-08-25T00:00:00.000,65.707,-4.293,-1,0.664,0.864,2023-08-25
990.0,180,2023-08-25T00:00:00.000,67.782,-2.218,-1,0.615,0.749,2023-08-25
991.0,180,2023-08-25T00:00:00.000,82.29,12.29,1,0.679,0.759,2023-08-25
541.0,270,2023-08-25T00:00:00.000,71.405,1.405,1,0.608,0.719,2023-08-25
1315.0,360,2023-08-25T00:00:00.000,85.386,15.386,1,0.517,0.632,2023-08-25
1312.0,450,2023-08-25T00:00:00.000,73.727,3.727,1,0.702,0.643,2023-08-25
1313.0,450,2023-08-25T00:00:00.000,78.686,8.686,1,0.69,0.64,2023-08-25
545.0,30,2023-09-01T00:00:00.000,71.922,1.922,1,0.744,0.939,2023-09-01
997.0,30,2023-09-01T00:00:00.000,69.221,-0.779,-1,0.649,0.916,2023-09-01
461.0,60,2023-09-01T00:00:00.000,75.557,5.557,1,0.619,0.914,2023-09-01
544.0,60,2023-09-01T00:00:00.000,69.895,-0.105,-1,0.707,0.9,2023-09-01
543.0,90,2023-09-01T00:00:00.000,67.066,-2.934,-1,0.658,0.864,2023-09-01
990.0,180,2023-09-01T00:00:00.000,67.864,-2.136,-1,0.617,0.75,2023-09-01
991.0,180,2023-09-01T00:00:00.000,83.797,13.797,1,0.681,0.76,2023-09-01
541.0,270,2023-09-01T00:00:00.000,72.785,2.785,1,0.602,0.719,2023-09-01
1315.0,360,2023-09-01T00:00:00.000,85.491,15.491,1,0.514,0.632,2023-09-01
1312.0,450,2023-09-01T00:00:00.000,77.956,7.956,1,0.696,0.642,2023-09-01
1313.0,450,2023-09-01T00:00:00.000,79.361,9.361,1,0.685,0.64,2023-09-01
545.0,30,2023-09-08T00:00:00.000,69.354,-0.646,-1,0.741,0.939,2023-09-08
997.0,30,2023-09-08T00:00:00.000,69.582,-0.418,-1,0.645,0.916,2023-09-08
461.0,60,2023-09-08T00:00:00.000,73.788,3.788,1,0.623,0.915,2023-09-08
544.0,60,2023-09-08T00:00:00.000,68.328,-1.672,-1,0.701,0.9,2023-09-08
543.0,90,2023-09-08T00:00:00.000,66.636,-3.364,-1,0.653,0.863,2023-09-08
990.0,180,2023-09-08T00:00:00.000,68.011,-1.989,-1,0.615,0.75,2023-09-08
991.0,180,2023-09-08T00:00:00.000,82.386,12.386,1,0.683,0.761,2023-09-08
541.0,270,2023-09-08T00:00:00.000,71.342,1.342,1,0.603,0.72,2023-09-08
1315.0,360,2023-09-08T00:00:00.000,85.498,15.498,1,0.51,0.631,2023-09-08
1312.0,450,2023-09-08T00:00:00.000,83.163,13.163,1,0.691,0.642,2023-09-08
1313.0,450,2023-09-08T00:00:00.000,77.684,7.684,1,0.68,0.639,2023-09-08
545.0,30,2023-09-15T00:00:00.000,70.01,-0.49,-1,0.742,0.939,2023-09-15
997.0,30,2023-09-15T00:00:00.000,70.191,-0.309,-1,0.642,0.916,2023-09-15
461.0,60,2023-09-15T00:00:00.000,75.193,4.693,1,0.628,0.915,2023-09-15
544.0,60,2023-09-15T00:00:00.000,68.116,-2.384,-1,0.696,0.9,2023-09-15
543.0,90,2023-09-15T00:00:00.000,67.872,-2.628,-1,0.648,0.863,2023-09-15
990.0,180,2023-09-15T00:00:00.000,70.483,-0.017,-1,0.616,0.751,2023-09-15
991.0,180,2023-09-15T00:00:00.000,84.941,14.441,1,0.685,0.762,2023-09-15
541.0,270,2023-09-15T00:00:00.000,69.959,-0.541,-1,0.607,0.722,2023-09-15
1315.0,360,2023-09-15T00:00:00.000,86.109,15.609,1,0.507,0.632,2023-09-15
1312.0,450,2023-09-15T00:00:00.000,80.278,9.778,1,0.685,0.641,2023-09-15
1313.0,450,2023-09-15T00:00:00.000,78.813,8.313,1,0.674,0.639,2023-09-15
545.0,30,2023-09-22T00:00:00.000,70.598,0.098,1,0.743,0.94,2023-09-22
997.0,30,2023-09-22T00:00:00.000,69.95,-0.55,-1,0.639,0.917,2023-09-22
461.0,60,2023-09-22T00:00:00.000,76.076,5.576,1,0.633,0.916,2023-09-22
544.0,60,2023-09-22T00:00:00.000,68.353,-2.147,-1,0.691,0.9,2023-09-22
543.0,90,2023-09-22T00:00:00.000,69.014,-1.486,-1,0.643,0.862,2023-09-22
990.0,180,2023-09-22T00:00:00.000,68.64,-1.86,-1,0.619,0.751,2023-09-22
991.0,180,2023-09-22T00:00:00.000,81.615,11.115,1,0.686,0.763,2023-09-22
541.0,270,2023-09-22T00:00:00.000,67.55,-2.95,-1,0.611,0.723,2023-09-22
1315.0,360,2023-09-22T00:00:00.000,86.109,15.609,1,0.503,0.632,2023-09-22
1312.0,450,2023-09-22T00:00:00.000,74.701,4.201,1,0.68,0.641,2023-09-22
1313.0,450,2023-09-22T00:00:00.000,80.243,9.743,1,0.669,0.638,2023-09-22
545.0,30,2023-09-29T00:00:00.000,70.247,-0.253,-1,0.743,0.94,2023-09-29
997.0,30,2023-09-29T00:00:00.000,69.534,-0.966,-1,0.638,0.917,2023-09-29
461.0,60,2023-09-29T00:00:00.000,76.321,5.821,1,0.637,0.917,2023-09-29
544.0,60,2023-09-29T00:00:00.000,68.835,-1.665,-1,0.686,0.9,2023-09-29
543.0,90,2023-09-29T00:00:00.000,68.881,-1.619,-1,0.638,0.862,2023-09-29
990.0,180,2023-09-29T00:00:00.000,70.584,0.084,1,0.621,0.751,2023-09-29
991.0,180,2023-09-29T00:00:00.000,83.965,13.465,1,0.688,0.763,2023-09-29
541.0,270,2023-09-29T00:00:00.000,69.991,-0.509,-1,0.615,0.725,2023-09-29
1315.0,360,2023-09-29T00:00:00.000,86.109,15.609,1,0.5,0.633,2023-09-29
1312.0,450,2023-09-29T00:00:00.000,71.254,0.754,1,0.675,0.64,2023-09-29
1313.0,450,2023-09-29T00:00:00.000,79.839,9.339,1,0.664,0.638,2023-09-29
545.0,30,2023-10-06T00:00:00.000,66.68,-0.32,-1,0.744,0.94,2023-10-06
997.0,30,2023-10-06T00:00:00.000,66.446,-0.554,-1,0.635,0.917,2023-10-06
461.0,60,2023-10-06T00:00:00.000,71.566,4.566,1,0.64,0.918,2023-10-06
544.0,60,2023-10-06T00:00:00.000,66.116,-0.884,-1,0.682,0.9,2023-10-06
543.0,90,2023-10-06T00:00:00.000,64.769,-2.231,-1,0.633,0.862,2023-10-06
990.0,180,2023-10-06T00:00:00.000,69.766,2.766,1,0.623,0.751,2023-10-06
991.0,180,2023-10-06T00:00:00.000,78.464,11.464,1,0.69,0.763,2023-10-06
541.0,270,2023-10-06T00:00:00.000,65.832,-1.168,-1,0.617,0.726,2023-10-06
1315.0,360,2023-10-06T00:00:00.000,81.834,14.834,1,0.496,0.633,2023-10-06
1312.0,450,2023-10-06T00:00:00.000,68.539,1.539,1,0.67,0.64,2023-10-06
1313.0,450,2023-10-06T00:00:00.000,76.192,9.192,1,0.659,0.637,2023-10-06
545.0,30,2023-10-13T00:00:00.000,58.081,-0.919,-1,0.744,0.94,2023-10-13
997.0,30,2023-10-13T00:00:00.000,57.694,-1.306,-1,0.637,0.918,2023-10-13
461.0,60,2023-10-13T00:00:00.000,63.376,4.376,1,0.632,0.918,2023-10-13
544.0,60,2023-10-13T00:00:00.000,56.148,-2.852,-1,0.684,0.901,2023-10-13
543.0,90,2023-10-13T00:00:00.000,56.395,-2.605,-1,0.63,0.862,2023-10-13
990.0,180,2023-10-13T00:00:00.000,59.776,0.776,1,0.625,0.752,2023-10-13
991.0,180,2023-10-13T00:00:00.000,68.254,9.254,1,0.692,0.764,2023-10-13
541.0,270,2023-10-13T00:00:00.000,61.223,2.223,1,0.611,0.727,2023-10-13
1315.0,360,2023-10-13T00:00:00.000,72.063,13.063,1,0.493,0.633,2023-10-13
1312.0,450,2023-10-13T00:00:00.000,68.764,9.764,1,0.665,0.639,2023-10-13
1313.0,450,2023-10-13T00:00:00.000,67.323,8.323,1,0.654,0.636,2023-10-13
545.0,30,2023-10-20T00:00:00.000,57.621,-1.379,-1,0.745,0.939,2023-10-20
997.0,30,2023-10-20T00:00:00.000,56.483,-2.517,-1,0.639,0.917,2023-10-20
461.0,60,2023-10-20T00:00:00.000,59.75,0.75,1,0.625,0.916,2023-10-20
544.0,60,2023-10-20T00:00:00.000,54.055,-4.945,-1,0.686,0.901,2023-10-20
543.0,90,2023-10-20T00:00:00.000,56.451,-2.549,-1,0.632,0.862,2023-10-20
990.0,180,2023-10-20T00:00:00.000,59.23,0.23,1,0.627,0.753,2023-10-20
991.0,180,2023-10-20T00:00:00.000,71.742,12.742,1,0.694,0.765,2023-10-20
541.0,270,2023-10-20T00:00:00.000,56.57,-2.43,-1,0.606,0.727,2023-10-20
1315.0,360,2023-10-20T00:00:00.000,72.063,13.063,1,0.489,0.632,2023-10-20
1312.0,450,2023-10-20T00:00:00.000,69.359,10.359,1,0.66,0.636,2023-10-20
1313.0,450,2023-10-20T00:00:00.000,67.328,8.328,1,0.649,0.633,2023-10-20
545.0,30,2023-10-27T00:00:00.000,54.208,-0.792,-1,0.747,0.938,2023-10-27
997.0,30,2023-10-27T00:00:00.000,52.421,-2.579,-1,0.641,0.917,2023-10-27
461.0,60,2023-10-27T00:00:00.000,50.742,-4.258,-1,0.618,0.913,2023-10-27
544.0,60,2023-10-27T00:00:00.000,50.877,-4.123,-1,0.689,0.9,2023-10-27
543.0,90,2023-10-27T00:00:00.000,53.453,-1.547,-1,0.635,0.863,2023-10-27
990.0,180,2023-10-27T00:00:00.000,53.498,-1.502,-1,0.629,0.754,2023-10-27
991.0,180,2023-10-27T00:00:00.000,63.711,8.711,1,0.695,0.765,2023-10-27
541.0,270,2023-10-27T00:00:00.000,52.076,-2.924,-1,0.6,0.726,2023-10-27
1315.0,360,2023-10-27T00:00:00.000,67.177,12.177,1,0.486,0.631,2023-10-27
1312.0,450,2023-10-27T00:00:00.000,56.871,1.871,1,0.655,0.634,2023-10-27
1313.0,450,2023-10-27T00:00:00.000,62.687,7.687,1,0.644,0.631,2023-10-27
545.0,30,2023-11-03T00:00:00.000,53.536,-1.464,-1,0.749,0.937,2023-11-03
997.0,30,2023-11-03T00:00:00.000,53.16,-1.84,-1,0.642,0.916,2023-11-03
461.0,60,2023-11-03T00:00:00.000,53.41,-1.59,-1,0.61,0.91,2023-11-03
544.0,60,2023-11-03T00:00:00.000,50.242,-4.758,-1,0.691,0.899,2023-11-03
543.0,90,2023-11-03T00:00:00.000,51.123,-3.877,-1,0.638,0.863,2023-11-03
990.0,180,2023-11-03T00:00:00.000,53.585,-1.415,-1,0.627,0.755,2023-11-03
991.0,180,2023-11-03T00:00:00.000,64.941,9.941,1,0.691,0.766,2023-11-03
541.0,270,2023-11-03T00:00:00.000,51.202,-3.798,-1,0.595,0.725,2023-11-03
1315.0,360,2023-11-03T00:00:00.000,67.066,12.066,1,0.483,0.629,2023-11-03
1312.0,450,2023-11-03T00:00:00.000,59.929,4.929,1,0.65,0.631,2023-11-03
1313.0,450,2023-11-03T00:00:00.000,62.786,7.786,1,0.64,0.628,2023-11-03
545.0,30,2023-11-10T00:00:00.000,50.757,-1.243,-1,0.75,0.936,2023-11-10
997.0,30,2023-11-10T00:00:00.000,50.008,-1.992,-1,0.643,0.915,2023-11-10
461.0,60,2023-11-10T00:00:00.000,51.872,-0.128,-1,0.604,0.907,2023-11-10
544.0,60,2023-11-10T00:00:00.000,47.834,-4.166,-1,0.693,0.898,2023-11-10
543.0,90,2023-11-10T00:00:00.000,49.698,-2.302,-1,0.64,0.862,2023-11-10
990.0,180,2023-11-10T00:00:00.000,49.352,-2.648,-1,0.627,0.757,2023-11-10
991.0,180,2023-11-10T00:00:00.000,60.396,8.396,1,0.687,0.766,2023-11-10
541.0,270,2023-11-10T00:00:00.000,45.224,-6.776,-1,0.589,0.725,2023-11-10
1315.0,360,2023-11-10T00:00:00.000,63.176,11.176,1,0.479,0.627,2023-11-10
1312.0,450,2023-11-10T00:00:00.000,52.121,0.121,1,0.645,0.628,2023-11-10
1313.0,450,2023-11-10T00:00:00.000,59.369,7.369,1,0.635,0.624,2023-11-10
545.0,30,2023-11-17T00:00:00.000,50.774,-1.226,-1,0.752,0.935,2023-11-17
997.0,30,2023-11-17T00:00:00.000,49.352,-2.648,-1,0.645,0.915,2023-11-17
461.0,60,2023-11-17T00:00:00.000,51.977,-0.023,-1,0.597,0.904,2023-11-17
544.0,60,2023-11-17T00:00:00.000,49.241,-2.759,-1,0.695,0.896,2023-11-17
543.0,90,2023-11-17T00:00:00.000,50.035,-1.965,-1,0.643,0.862,2023-11-17
990.0,180,2023-11-17T00:00:00.000,49.656,-2.344,-1,0.629,0.758,2023-11-17
991.0,180,2023-11-17T00:00:00.000,60.506,8.506,1,0.683,0.767,2023-11-17
541.0,270,2023-11-17T00:00:00.000,44.812,-7.188,-1,0.584,0.725,2023-11-17
1315.0,360,2023-11-17T00:00:00.000,63.419,11.419,1,0.476,0.625,2023-11-17
1312.0,450,2023-11-17T00:00:00.000,49.846,-2.154,-1,0.641,0.624,2023-11-17
1313.0,450,2023-11-17T00:00:00.000,59.717,7.717,1,0.63,0.62,2023-11-17
545.0,30,2023-11-24T00:00:00.000,50.89,-1.11,-1,0.754,0.935,2023-11-24
997.0,30,2023-11-24T00:00:00.000,49.675,-2.325,-1,0.647,0.915,2023-11-24
461.0,60,2023-11-24T00:00:00.000,50.05,-1.95,-1,0.59,0.9,2023-11-24
544.0,60,2023-11-24T00:00:00.000,49.638,-2.362,-1,0.697,0.895,2023-11-24
543.0,90,2023-11-24T00:00:00.000,49.495,-2.505,-1,0.646,0.861,2023-11-24
990.0,180,2023-11-24T00:00:00.000,50.335,-1.665,-1,0.631,0.759,2023-11-24
991.0,180,2023-11-24T00:00:00.000,60.948,8.948,1,0.679,0.767,2023-11-24
541.0,270,2023-11-24T00:00:00.000,45.316,-6.684,-1,0.579,0.726,2023-11-24
1315.0,360,2023-11-24T00:00:00.000,63.508,11.508,1,0.473,0.622,2023-11-24
1312.0,450,2023-11-24T00:00:00.000,49.716,-2.284,-1,0.636,0.62,2023-11-24
1313.0,450,2023-11-24T00:00:00.000,59.567,7.567,1,0.626,0.616,2023-11-24
545.0,30,2023-12-01T00:00:00.000,50.843,-1.157,-1,0.756,0.935,2023-12-01
997.0,30,2023-12-01T00:00:00.000,49.615,-2.385,-1,0.649,0.915,2023-12-01
461.0,60,2023-12-01T00:00:00.000,50.736,-1.264,-1,0.584,0.896,2023-12-01
544.0,60,2023-12-01T00:00:00.000,49.325,-2.675,-1,0.7,0.894,2023-12-01
543.0,90,2023-12-01T00:00:00.000,48.592,-3.408,-1,0.648,0.86,2023-12-01
990.0,180,2023-12-01T00:00:00.000,48.774,-3.226,-1,0.633,0.76,2023-12-01
991.0,180,2023-12-01T00:00:00.000,60.473,8.473,1,0.675,0.767,2023-12-01
541.0,270,2023-12-01T00:00:00.000,45.338,-6.662,-1,0.574,0.726,2023-12-01
1315.0,360,2023-12-01T00:00:00.000,63.513,11.513,1,0.47,0.62,2023-12-01
1312.0,450,2023-12-01T00:00:00.000,56.974,4.974,1,0.632,0.616,2023-12-01
1313.0,450,2023-12-01T00:00:00.000,59.957,7.957,1,0.621,0.612,2023-12-01
545.0,30,2023-12-08T00:00:00.000,46.527,-1.473,-1,0.757,0.935,2023-12-08
997.0,30,2023-12-08T00:00:00.000,45.437,-2.563,-1,0.65,0.915,2023-12-08
461.0,60,2023-12-08T00:00:00.000,45.258,-2.742,-1,0.577,0.892,2023-12-08
544.0,60,2023-12-08T00:00:00.000,48.86,0.86,1,0.701,0.892,2023-12-08
543.0,90,2023-12-08T00:00:00.000,47.507,-0.493,-1,0.651,0.858,2023-12-08
990.0,180,2023-12-08T00:00:00.000,45.528,-2.472,-1,0.635,0.761,2023-12-08
991.0,180,2023-12-08T00:00:00.000,54.952,6.952,1,0.671,0.767,2023-12-08
541.0,270,2023-12-08T00:00:00.000,40.849,-7.151,-1,0.569,0.726,2023-12-08
1315.0,360,2023-12-08T00:00:00.000,58.623,10.623,1,0.467,0.618,2023-12-08
